# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 8.0.0 Manufacturer: Xiaomi Model: MIX 2
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,(UTC)TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Raw,256920465,34280180000000,,,-1221704739252142592,0.0,14.517976524075493,14.856130421934441,9.514515663058273,76,10,0.0,15,43019363441427,5,46.6,-318.5557861328125,0.02250000089406967,0,0.0,0.0,,,,,0,,1,,
Raw,256920466,34280180000000,,,-1221704739252142592,0.0,14.517976524075493,14.856130421934441,9.514515663058273,76,12,0.0,15,43019358193794,4,44.8,11.642960548400879,0.04530000314116478,0,0.0,0.0,,,,,0,,1,,
Raw,256920467,34280180000000,,,-1221704739252142592,0.0,14.517976524075493,14.856130421934441,9.514515663058273,76,14,0.0,15,43019352925369,4,43.0,-261.75592041015625,0.03660000115633011,0,0.0,0.0,,,,,0,,1,,
Raw,256920467,34280180000000,,,-1221704739252142592,0.0,14.517976524075493,14.856130421934441,9.514515663058273,76,15,0.0,15,43019350405744,5,40.5,372.0106201171875,0.03440000116825104,0,0.0,0.0,,,,,0,,1,,
Raw,256920469,34280180000000,,,-1221704739252142592,0.0,14.517976524075493,14.856130421934441,9.514515663058273,76,20,0.0,15,43019365488985,4,49.4,86.22692108154297,0.025300001725554466,0,0.0,0.0,,,,,0,,1,,
Raw,256920470,34280180000000,,,-1221704739252142592,0.0,14.517976524075493,14.856130421934441,9.514515663058273,76,21,0.0,15,43019356157936,4,43.2,472.3996276855469,0.04260000213980675,0,0.0,0.0,,,,,0,,1,,
Raw,256920470,34280180000000,,,-1221704739252142592,0.0,14.517976524075493,14.856130421934441,9.514515663058273,76,24,0.0,15,43019354017961,4,42.2,616.95361328125,0.0398000031709671,0,0.0,0.0,,,,,0,,1,,
Raw,256920471,34280180000000,,,-1221704739252142592,0.0,14.517976524075493,14.856130421934441,9.514515663058273,76,25,0.0,15,43019359377494,4,45.6,-404.22760009765625,0.04660000279545784,0,0.0,0.0,,,,,0,,1,,
Raw,256920472,34280180000000,,,-1221704739252142592,0.0,14.517976524075493,14.856130421934441,9.514515663058273,76,31,0.0,15,43019355809393,4,43.4,-529.8221435546875,0.04110000282526016,0,0.0,0.0,,,,,0,,1,,
Raw,256920472,34280180000000,,,-1221704739252142592,0.0,14.517976524075493,14.856130421934441,9.514515663058273,76,32,0.0,15,43019357158639,4,45.2,-228.6862335205078,0.04360000044107437,0,0.0,0.0,,,,,0,,1,,
