# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 8.0.0 Manufacturer: Xiaomi Model: MIX 2
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,(UTC)TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Raw,253346268,32158000000000,,,-1221706837445788672,0.0,16.432528354926035,-6.935060763720032,9.581626057863684,31,10,0.0,15,42995377061512,7,37.1,-327.162353515625,0.04610000178217888,0,0.0,0.0,,,,,0,,1,,
Raw,253346269,32158000000000,,,-1221706837445788672,0.0,16.432528354926035,-6.935060763720032,9.581626057863684,31,12,0.0,15,42995371840243,11,33.1,2.037503242492676,0.039400000125169754,0,0.0,0.0,,,,,0,,1,,
Raw,253346270,32158000000000,,,-1221706837445788672,0.0,16.432528354926035,-6.935060763720032,9.581626057863684,31,14,0.0,15,42995366550060,13,31.5,-268.4468688964844,0.03420000150799751,0,0.0,0.0,,,,,0,,1,,
Raw,253346270,32158000000000,,,-1221706837445788672,0.0,16.432528354926035,-6.935060763720032,9.581626057863684,31,15,0.0,15,42995364081160,16,29.7,365.1504211425781,0.03270000219345093,0,0.0,0.0,,,,,0,,1,,
Raw,253346271,32158000000000,,,-1221706837445788672,0.0,16.432528354926035,-6.935060763720032,9.581626057863684,31,20,0.0,15,42995379141418,6,38.8,76.91393280029297,0.048600003123283386,0,0.0,0.0,,,,,0,,1,,
Raw,253346272,32158000000000,,,-1221706837445788672,0.0,16.432528354926035,-6.935060763720032,9.581626057863684,31,21,0.0,15,42995369841339,12,32.3,465.0006103515625,0.03739999979734421,0,0.0,0.0,,,,,0,,1,,
Raw,253346273,32158000000000,,,-1221706837445788672,0.0,16.432528354926035,-6.935060763720032,9.581626057863684,31,24,0.0,15,42995367712936,13,31.3,610.0664672851562,0.0357000008225441,0,0.0,0.0,,,,,0,,1,,
Raw,253346274,32158000000000,,,-1221706837445788672,0.0,16.432528354926035,-6.935060763720032,9.581626057863684,31,25,0.0,15,42995372990719,10,34.8,-412.963134765625,0.04010000079870224,0,0.0,0.0,,,,,0,,1,,
Raw,253346275,32158000000000,,,-1221706837445788672,0.0,16.432528354926035,-6.935060763720032,9.581626057863684,31,31,0.0,15,42995369412583,12,32.4,-538.1756591796875,0.03739999979734421,0,0.0,0.0,,,,,0,,1,,
Raw,253346276,32158000000000,,,-1221706837445788672,0.0,16.432528354926035,-6.935060763720032,9.581626057863684,31,32,0.0,15,42995370785995,10,34.0,-235.45654296875,0.03710000216960907,0,0.0,0.0,,,,,0,,1,,
